question,answer,category,sub_category,fatwa_number,date,url
السلام علیکم! ایک حدیث ہے براہِ مہربانی تصحیح فرمائیں میرا ایک دوست بضد ہے کہ یہ حدیث صحیح ہے، لیکن میرے خیال میں تضاد ہے براہِ مہربانی راہنمائی فرمائیں۔ حضرت آمنہ فرماتی ہیں: جب حضور اکرمﷺ کی ولادت ہوئی تو میں نے دیکھاکہ ایک جھنڈا مشرق میں ایک مغرب میں اور ایک کعبہ کی چھت پر لہرا رہا تھا۔ (خصائص الکبریٰ ج ۱ ص۸۲) جزاک اللہ!,یہ حدیث خصائصِ کبریٰ میں حضرت ابن عباسؓ سے موقوفاً مروی ہے، اس کی سند مذکور نہیں، اگر یہ کمزور بھی ہو تب بھی فضائل میں مقبول ہے، اس لیے اس کو موضوع بحث بنانے سے احتراز چاہیے۔,قرآن و حدیث,تحقیق و تخریج حدیث,10846,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/10846/%D8%A7%D9%93%D9%BE-%DA%A9%DB%8C-%D9%BE%DB%8C%D8%AF%D8%A7%D8%A6%D8%B4-%D9%BE%D8%B1-%D9%85%D8%B4%D8%B1%D9%82-%D9%88%D9%85%D8%BA%D8%B1%D8%A8-%D8%A7%D9%88%D8%B1-%DA%A9%D8%B9%D8%A8%DB%81-%D9%BE%D8%B1-%DA%86%DA%BE%D9%86%DA%88%D8%A7-%D9%84%DB%81%D8%B1%D8%A7%D9%86%DB%92-%D9%88%D8%A7%D9%84%DB%8C-%D8%AD%D8%AF%DB%8C%D8%AB-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82
میں یہ جاننا چاہتاہوں کہ درج ذیل میسج مجھے موبائل پہ موصول ہوا اور انٹرنیٹ پر بھی یہ لوگوں نے ایک دوسرے کو بھیجا، آیا یہ صحیح ہے یا نہیں؟ حضرت محمدﷺ نے فرمایا میں علم کا شہر ہوں: (۱) ابوبکرؓ اس شہر کی بنیاد ہیں (۲) عمرؓ اس شہر کی دیوار ہیں (۳) عثمانؓ اس شہر کی چھت ہیں (۴) علیؓ اس شہر کا دروازہ ہیں۔(صحیح البخاری، نزہۃ المجالس جلد:۲ صفحہ: ۲۱۴)۔ یہ مکمل حدیث ہے کچھ لوگ اس کا آخری حصہ بیان کرتے ہیں، براہِ مہربانی یہ حدیث سب کو بتائیں۔,سوال میں مذکور حدیث بخاری شریف میں نہیں اور نہ ہی بخاری میں یہ حدیث ہے کہ میں علم کا شہر ہوں اور حضرت علیؓ اس کا دروازہ ہیں، البتہ دیگر کتبِ حدیث میں اس قسم کے الفاظ ومضمون موجود ہیں، مگر محدّثین نے ان دونوں پر کلام فرمایا اور الفاظ کو رکیک قرار دینے کے علاوہ نفس حدیث کو بھی سنداً ضعیف، بلکہ بعض نے موضوع قرار دیا ہے، اگرچہ میسج والی پوری حدیث بیان کرنا مذکور ناقص جملہ بیان کرنے سے زیادہ بہتر ہے۔,قرآن و حدیث,تحقیق و تخریج حدیث,10432,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/10432/%E2%80%99%E2%80%99%D9%85%DB%8C%DA%BA-%D8%B9%D9%84%D9%85-%DA%A9%D8%A7-%D8%B4%DB%81%D8%B1-%DB%81%D9%88%DA%BA%D8%8C-%D8%A7%D8%A8%D9%88%D8%A8%DA%A9%D8%B1-%D8%A7%D8%B3-%DA%A9%DB%8C-%D8%A8%D9%86%DB%8C%D8%A7%D8%AF-%DB%81%DB%8C%DA%BA-%D8%A7%D9%84%D8%AE%E2%80%98%E2%80%98-%D8%AD%D8%AF%DB%8C%D8%AB-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82
السلام علیکم! مفتی صاحب! میں نے سنا ہے کہ ہر بچے کے ساتھ کم وبیش پچیس شیطان اور بالغ مرد، عورت کے ساتھ کم وبیش اٹھارہ شیطان ہوتے ہیں، کیا یہ بات ٹھیک ہے؟ حضرت محمدﷺ نے بتایا کہ میرے ساتھ بھی بائیس شیطان ہیں اور میں نے انہیں باندھ کے مسلمان کر رکھاہے، کیا یہ بات درست ہے یا نہیں؟,درج ذیل روایتِ حدیث سے صرف اتنی بات معلوم ہوتی ہے کہ ہر انسان کے ساتھ ایک شیطان ہوتاہے اور سرکارِ دو عالمﷺ نے فرمایا میرے ساتھ بھی ایک شیطان تھا، لیکن اللہ تعالیٰ نے مجھے اس پر قدرت دی وہ مسلمان ہوگیا، جبکہ سوال میں مذکور ۱۸، ۲۲، ۲۵ شیطان والی روایت بظاہر من گھڑت معلوم ہوتی ہے۔,قرآن و حدیث,تحقیق و تخریج حدیث,11475,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/11475/%E2%80%99%E2%80%99%D8%A7%D9%86%D8%B3%D8%A7%D9%86-%DA%A9%DB%92-%D8%B3%D8%A7%D8%AA%DA%BE-%D8%B4%DB%8C%D8%B7%D8%A7%D9%86-%DA%A9%DB%8C-%D8%AA%D8%B9%D8%AF%D8%A7%D8%AF-%D8%B3%DB%92%D9%85%D8%AA%D8%B9%D9%84%D9%82-%D8%B1%D9%88%D8%A7%DB%8C%D8%AA-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82
السلام علیکم ! میں آپ سے دو سوال پوچھنا چاہتا ہوں۔ 1.	کیا ہم فیس بک استعمال کر سکتے ہیں؟ یا حرام ہیں؟ 2.	ایک حدیث کا مفہوم ہے ’’اللہ بندے کے ساتھ ویسا ہوتا ہے جیسے وہ گمان کرتا ہے اس حدیث کا مطلب کیا ہے؟ یہ معافی اور توبہ کے ساتھ خاص ہے یا زندگی کے تمام معاملات کے لیے ہیں۔,"۱۔ اگرچہ فی نفسہ اس کا جائز استعمال شرعاً بھی جائز ہے، مگر غیرتِ ایمانی کا تقاضا یہ ہےکہ ایسی ویب سائٹ کے استعمال کرنے سے احتراز  کیا جائے۔ ۲۔ اس حدیث مبارکہ کا مطلب یہ ہے کہ ربِّ کریم بندے کے ساتھ ہر قسم کی اچھائی اور برائی میں ویسا ہی معاملہ کرتے ہیں جیسا وہ اللہ تعالیٰ کی ذاتِ عالی سے گمان اور اُمید رکھتا ہے۔ پس جب بندے کا یقین اللہ تعالیٰ پر کامل ہو جاتا ہے۔ اور وہ متوکّل ہو جاتا ہے تو اللہ تعالیٰ بھی اسے اپنے قریب کر لیتے ہیں۔ اور اس کی دعاؤں کو شرفِ قبولیت عطا فرما دیتے ہیں وغیرہ ۔ جیسا کہ شرّاحِ حدیث نے اس کی مکمل وضاحت بھی بیان کی ہے۔ ملاحظہ ہو: ففی مرقاة المفاتيح: والظن في الحديث يجوز إجراؤه على ظاهره، ويكون المعنى أنا أعامله على حسب ظنه بي، وأفعل به ما يتوقعه مني من ضر أو شر، والمراد الحث على تغليب الرجاء على الخوف وحسن الظن بالله، كقوله - عليه الصلاة والسلام -: "" «لا يموتن أحدكم إلا وهو يحسن الظن بالله» "" ويجوز أن يراد بالظن اليقين، والمعنى، أنا عند يقينه بي، وعلمه بأن مصيره إلي وحسابه علي، وأن ما قضيت به له أو عليه من خير أو شر لا مرد له، ولا معطي لما منعت، ولا مانع لما أعطيت. أي: إذا رسخ العبد في مقام التوحيد، وتمكن في الإيمان والوثوق بالله قرب منه ورفع له الحجاب بحيث إذا دعاه أجاب، وإذا سأله استجاب.(4/ 1542) والله أعلم بالصواب!",قرآن و حدیث,تحقیق و تخریج حدیث,12078,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/12078/%D9%81%DB%8C%D8%B3-%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D9%84-%DA%A9%D8%B1%D9%86%D8%A7-%D8%A7%D9%88%D8%B1-%E2%80%99%E2%80%99%D8%A7%D9%84%D9%84%DB%81-%D8%A8%D9%86%D8%AF%DB%92-%DA%A9%DB%92-%D8%B3%D8%A7%D8%AA%DA%BE-%D8%A7%D8%B3-%DA%A9%DB%92-%DA%AF%D9%85%D8%A7%D9%86-%DA%A9%DB%92-%D9%85%D8%B7%D8%A7%D8%A8%D9%82-%D9%85%D8%B9%D8%A7%D9%85%D9%84%DB%81-%DA%A9%D8%B1%D8%AA%D8%A7-%DB%81%DB%92%E2%80%98%E2%80%98-%D8%B1%D9%88%D8%A7%DB%8C%D8%AA-%DA%A9%D8%A7-%D9%85%D8%B7%D9%84%D8%A8
السلام علیکم! مفتی صاحب! میں ایک سوشل نیٹ ورکنگ سائٹ استعمال کر رہاہوں، جس کا نام فیس بُک ہے، یہاں ایک آدمی ہے جس کا نام عبداللہ ہے، بخاری شریف سے ایک حدیث نقل کرتاہے، وہ کہتاہے کہ امام بخاری نے روایت کی ہے کہ محمدﷺ نے فرمایا کہ میرے اصحاب کو آگ کے پاس لےجایا جائے گا، میں نے پوچھا کہ میرے اصحاب کیوں آگ کے پاس لےجائے جائیں گے؟ جواب آتا کہ وہ آپ کے بعد مرتد ہوگئے، اے محمد! آپ اس بارے میں نہیں جانتے، حوالہ (کتاب التفسیر آیت نمبر: ۲۱، ۱۰۴ کی تفسیر کے تحت) مہربانی کرکے اس کی تصدیق کریں کہ یہ سچ ہے یا نہیں؟,اوّلاً: اس حدیث میں اصحاب سے مراد حضرات صحابہ کرامؓ کی مخصوص جماعت نہیں، بلکہ امت کے لوگ مراد ہے، جیساکہ الفاظِ حدیث سے واضح ہے ’’سیجاء برجال من أمتی‘‘ کہ میری امت کےبعض افراد کو لایا جائے گا اور بالفرض صحابہ ہی مراد لیے جائیں تو ارتداد کا وہ معنیٰ نہیں جو عام طور پر دین سے پھر جانے والوں کیلیے استعمال ہوتاہے، بلکہ لغوی معنی کے اعتبار سے اس لفظ کا استعمال ہواہے، جس سے بعض عملی احکام میں کوتاہی مراد ہے۔ ثانیاً: یہ بھی تمام اصحاب سے متعلق نہیں، بلکہ بعض افراد سے متعلق ہے، اور اس حدیث کا منشا دیگر افرادِ امت کو متنبہ کرناہے کہ حقوق واجبہ کی ادائیگی میں کوتاہی نہ کریں۔,قرآن و حدیث,تحقیق و تخریج حدیث,11631,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/11631/%E2%80%99%E2%80%99%D9%85%DB%8C%D8%B1%DB%92-%D8%A7%D8%B5%D8%AD%D8%A7%D8%A8-%DA%A9%D9%88-%D8%A7%D9%93%DA%AF-%D9%85%DB%8C%DA%BA-%D9%84%DB%92-%D8%AC%D8%A7%DB%8C%D8%A7-%D8%AC%D8%A7%D8%A6%DB%92%DA%AF%D8%A7%E2%80%98%E2%80%98%DB%94%DB%94-%D8%A7%D9%84%D8%AE-%D8%B1%D9%88%D8%A7%DB%8C%D8%AA-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82
نماز میں قدم کو ایک بالشت کے برابر رکھنے کے بارے میں حدیث ،حوالے کے ساتھ مسئلہ بتائیں۔,قدم کو ایک بالشت رکھنے کے بارے میں کوئی حدیث ہماری نظر سے نہیں گزری، اس سلسلہ میں دوسرے اہل علم سے رجوع کیا جا سکتا ہے۔,قرآن و حدیث,تحقیق و تخریج حدیث,12421,2011-06-12,https://www.onlinefatawa.com/view_fatwa_unicode/12421/%D9%86%D9%85%D8%A7%D8%B2-%D9%85%DB%8C%DA%BA-%D9%82%D8%AF%D9%85-%DA%A9%D9%88-%D8%A7%DB%8C%DA%A9-%D8%A8%D8%A7%D9%84%D8%B4%D8%AA-%DA%A9%DB%92-%D8%A8%D8%B1%D8%A7%D8%A8%D8%B1-%D8%B1%DA%A9%DA%BE%D9%86%DB%92-%DA%A9%DB%92-%D8%A8%D8%A7%D8%B1%DB%92-%D9%85%DB%8C%DA%BA-%D8%AD%D8%AF%DB%8C%D8%AB
’’علم حاصل کرو چاہے چین جانا پڑے‘‘، اس حدیث کا کیا ثبوت ہے؟ مجھے اس حدیث کا حوالہ چاہیے اگر یہ ٹھیک ہے اور اس حدیث میں چین سے کیا مراد ہے؟ براہِ کرم میرے علم میں اضافہ کردیں، مجھے اس حدیث کے صحیح یا غلط ہونے کی شہادت دیں۔,یہ جملہ حدیثِ پاک کا حصہ ہے، اگرچہ اس کی سند میں محدثین نے کلام کیا ہے اور اس میں لفظ چین بُعدِ مسافت سے کنایہ ہے، مطلب یہ ہوا کہ علومِ دینیہ کی تحصیل میں خواہ کتنی ہی دُور کی مسافت طے کرنی پڑ جائے اور کتنی ہی مشقت اُٹھانی پڑ جائے، وہ برداشت کرلی جائے اور علومِ دینیہ کی تحصیل میں سستی و کوتاہی نہ کی جائے۔,قرآن و حدیث,تحقیق و تخریج حدیث,13344,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/13344/%E2%80%99%E2%80%99%D8%B9%D9%84%D9%85-%D8%AD%D8%A7%D8%B5%D9%84-%DA%A9%D8%B1%D9%88-%DA%86%D8%A7%DB%81%DB%92-%DA%86%DB%8C%D9%86-%D8%AC%D8%A7%D9%86%D8%A7-%D9%BE%DA%91%DB%92%E2%80%98%E2%80%98-%D8%AD%D8%AF%DB%8C%D8%AB-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82-%D9%88-%D9%85%D8%B1%D8%A7%D8%AF
میں اپنےدوست کو بتارہا تھا وہ مجھ سے حوالہ مانگ رہا ہے کہ کون سی حدیث کی کتاب میں کہاں لکھا ہے، حوالہ بتادیجیے نوازش ہوگی: (۱) حضور ﷺ نے حضرت خدیجہؓ سے کہا کہ اپنی سوکنوں (بی بی مریم اور بی بی آسیہ) کو میرا سلام کہنا۔ (۲) حضرت حسینؓ کے شادیاں سات (۷۰۰) سو ہیں، کہاں لکھا ہے؟,(۱) سوال کے اندر مذکور مضمون سے متعلق حدیث کو حافظ ابن کثیرؒ نے اپنی ’’کتاب البدایۃ والنہایۃ‘‘ میں ابن عساکر کی سند سے اس طرح نقل کیا ہے: عن ابن عباس أن رسول الله صلى الله عليه و سلم دخل على خديجة وهي في مرض الموت فقال يا خديجة اذا لقيت ضرائرك فاقرئهن مني السلام قالت يا رسول الله وهل تزوجت قبلي قال لا ولكن الله زوجني مريم بنت عمران وآسية بنت مزاحم وكلثم أخت موسى اه(2/ 62) (2) حضرت حسین رضی اللہ عنہ سے متعلق تو اس قسم کی کوئی روایت نہیں، البتہ حضرت حسن رضی اللہ عنہ نے کئی نکاح فرمائے، اس سلسلہ میں متعدد روایات ملتی ہیں۔,قرآن و حدیث,تحقیق و تخریج حدیث,13135,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/13135/-%D8%AD%D8%B6%D9%88%D8%B1%D8%90-%D8%B3%DB%92-%D8%AD%D8%B6%D8%B1%D8%AA-%D8%AE%D8%AF%DB%8C%D8%AC%DB%81%D8%93-%DA%A9%D9%88-%E2%80%99%E2%80%99%D8%A7%D9%BE%D9%86%DB%8C-%D8%B3%D9%88%DA%A9%D9%86%D9%88%DA%BA-%DA%A9%D9%88-%D9%85%DB%8C%D8%B1%D8%A7-%D8%B3%D9%84%D8%A7%D9%85-%DA%A9%DB%81%D9%86%D8%A7%E2%80%98%E2%80%98-%D8%AB%D8%A7%D8%A8%D8%AA-%DB%8C%D8%A7-%D9%86%DB%81%DB%8C%DA%BA%D8%9F
کیا فرماتے ہیں علماء ِکرام و مفتیان ِعظام اس حدیث کے بارے میں کہ ’’حضورﷺ کے پاس ایک صحابی  آئے اور کہنے لگے یارسول اللہﷺ میرا باپ مجھ سے پوچھتا تک نہیں اور میرا مال خرچ کر لیتا ہے، آپ ﷺ نے فرمایا، اچھابلاؤ! اس کے باپ کو پتہ چلا کہ میرے بیٹے نے بارگاہِ نبوت میں میری شکایت کی ہے تو انہوں نے دکھ اور رنج کے کچھ اشعار  دل میں پڑھے، زبان سے  ادا نہیں کیے، جب حضورﷺ کے پاس پہنچے تو ادھر جبرائیلِ امین آگئے، کہنے لگے یا رسول اللہ! اللہ فرما رہے ہیں کہ اس سے فرمائیں پہلے وہ اشعار سنائے جو تمہاری زبان پر نہیں آئے، بلکہ تمہارے دل نے پڑھے ہیں اور اللہ نے عرش پر ہوتے ہوئے بھی ان کو سن لیا ہے۔ حضورﷺ کی فرمائش پر وہ صحابی کہنے لگے یا رسول اللہ! قربان جاؤں آپ کے رب پر وہ کیسا رب ہے، میرے  اندر تو ایک خیال آیا تھا اللہ نے وہ بھی سن لیا فرمایا:  اچھا پہلے وہ اشعار سناؤ پھر تمہارے مقدمہ کا فیصلہ کریں گے۔ یہ اشعار عربی میں ہیں ان کا اردو ترجمہ کچھ یوں ہے : ترجمہ: میں نے تجھے بچپن میں غذادی اور جو ان ہونے کے بعد بھی تمہاری ذمہ داری اٹھائی تمہارا سب کھانا پینا میری ہی کمائی سےتھا۔ جب کسی رات میں تمہیں کوئی بیماری پیش آگئی تو میں نے تمام رات تمہاری بیماری کے سبب بیداری اور بے قراری میں گذاری۔ گویا کہ تمہاری بیماری مجھے ہی لگی ہے تمہیں نہیں، جس کی وجہ سے میں تمام شب روتا رہا۔ میرا دل تمہاری ہلاکت سے ڈرتا رہا، حلانکہ میں جانتا تھا کہ موت کا دن  مقرر ہے پہلے پیچھے نہیں ہو سکتی۔ پھر جب تم اس عمر اور اس حد تک پہنچ گئے جس کی میں تمنا کیا کرتا تھا۔ تو تم نے میرا بدلہ سختی اور سخت کلامی بنا دیا گویا کہ تم ہی مجھ پر احسان و انعام کر رہے ہو۔ کاش کہ تم سے میرے باپ ہونے کا حق ادا  نہیں ہو سکتاتو کم از کم ایسا ہی کر لیتے، جیسا ایک شریف پڑوسی کیا کرتا ہے۔ تو کم از کم مجھے پڑوسی کا حق حکم تو دیا ہوتااور خود میرے ہی مال میں میرے حق میں بخل سے کام نہ ہوتا۔ رسول اللہﷺ نے یہ اشعار سننے کے بعد بیٹے کا گریبان پکڑ لیا اور فرمایا’’أنت ومالك لأبيك‘‘ یعنی جا تو بھی اور تیرا مال بھی سب باپ کا ہے۔(ترجمہ ماخوذ از معارف القرآن),"مذکور حدیث ملاّ علی قاریؒ نے مرقاۃ المفاتیح میں طبرانی اور بیہقی کے حوالہ سے نقل فرمائی ہے جس کی عربی عبارت درج ذیل ہے: ففی مرقاة المفاتيح: "" وأخرج الطبراني في الأصغر، والبيهقي في دلائل النبوة، وعن جابر: «جاء رجل إليه - صلى الله عليه وسلم - فقال: يا رسول الله إن أبي يريد أن يأخذ مالي، فقال - عليه الصلاة والسلام -: "" ادعه لي ""، فلما جاء قال - عليه الصلاة والسلام - "" إن ابنك يزعم أنك تأخذ ماله "" فقال "" سله هل لعمته وقراباته أو لما أنفقه على نفسي وعيالي؟ قال: فهبط جبريل - عليه الصلاة والسلام - قال: يا رسول الله إن الشيخ قال في نفسه شعرا لم تسمعه أذناه ; فقال - عليه الصلاة والسلام: (قلت في نفسك شعرا لم تسمعه أذناك ; فهاته "" فقال: لا نزال يزيدنا الله بك بصيرة ويقينا ثم أنشأ يقول: غذوتك مولودا ومنتك يافعا ... تعل بما أجني عليك وتنهل إذا ليلة ضاقتك بالسقم لم أبت ... لسقمك إلا سامرا أتململ تخاف الورى نفسي عليك وإنها ... لتعلم أن الموت حتم موكل كأني أنا المطروق دونك بالذي ... طرقت به دوني فعيناك تهمل كأني أنا المطروق دونك بالذي ... إليك مراما فيك قد كنت آمل جعلت جزائي غلظة وفظاظة ... كأنك أنت المنعم المتفضل فليتك إذ لم ترع حق أبوتي ... فعلت كما جار المجاور يفعل قال: فبكى - عليه الصلاة والسلام - ثم أخذ بتلابيب ابنه وقال: "" اذهب أنت ومالك لأبيك» ""(5/ 1898) والله أعلم بالصواب!",قرآن و حدیث,تحقیق و تخریج حدیث,13980,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/13980/%E2%80%99%E2%80%99%D8%A7%D9%86%D8%AA-%D9%88%D9%85%D8%A7%D9%84%DA%A9-%D9%84%D8%A3%D8%A8%DB%8C%DA%A9%E2%80%98%E2%80%98-%D8%B3%DB%92-%D9%85%D8%AA%D8%B9%D9%84%D9%82-%D8%B1%D9%88%D8%A7%DB%8C%D8%AA-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82
السلام علیکم ! کیا کسی حدیث میں ہے کہ جو آدمی تین جمعوں تک نماز نہ پڑھے تو وہ کافر ہوجاتا ہے؟,"کفر کی صراحت کے ساتھ کوئی حدیث تو ہماری نظر سے نہیں گزری، البتہ ایک حدیث میں ہے کہ جو شخص تین جمعہ کی نماز""تہاوناً""چھوڑ دے تو اللہ پاک اس کے دل پر مہر لگا دیتے ہیں، اس میں""تہاوناً"" سے مراد سستی، کاہلی اور بے  پرواہی بھی ہوسکتی ہے، اور تحقیر واہانت بھی اور دوسرے معنی کے لحاظ سے اگر کوئی جمعہ نہ پڑھے تو ایسا شخص بلاشبہ کافر ہے۔",قرآن و حدیث,تحقیق و تخریج حدیث,14739,,https://www.onlinefatawa.com/view_fatwa_unicode/14739/%DA%A9%DB%8C%D8%A7%D8%AA%DB%8C%D9%86-%D8%AC%D9%85%D8%B9%DB%92-%DA%86%DA%BE%D9%88%DA%91%D9%86%DB%92-%D9%88%D8%A7%D9%84%D8%A7-%D8%B4%D8%AE%D8%B5-%DA%A9%D8%A7%D9%81%D8%B1-%DB%81%D9%88%D8%AC%D8%A7%D8%AA%D8%A7-%DB%81%DB%92-%D8%9F
میں نے اپنے بڑوں سے ہمیشہ یہ بات سنی ہے کہ اگر عورت کا سر ڈھکا ہوا نہ ہو تو فرشتے اس جگہ سے دور چلے جاتے ہیں اور شیطان اس عورت کے سر پر پیشاب کرتا ہے، میں صرف یہ تحقیق کرنا چاہتی ہوں، اگر یہ حقیقت ہے تو میں آگے دوسرے لوگوں کو بیان کروں۔,مذکور سلسلہ میں اگرچہ کوئی حدیث نہیں ملی، مگر پھر بھی خواتین کو سر ڈھانکنے کا اہتمام چاہیے۔,قرآن و حدیث,تحقیق و تخریج حدیث,15583,,https://www.onlinefatawa.com/view_fatwa_unicode/15583/%DA%A9%DB%8C%D8%A7-%D8%B9%D9%88%D8%B1%D8%AA-%DA%A9%D8%A7-%D8%B3%D8%B1-%D8%A7%DA%AF%D8%B1-%D9%86%D9%86%DA%AF%D8%A7-%DB%81%D9%88-%D8%AA%D9%88-%D8%B4%DB%8C%D8%B7%D8%A7%D9%86-%D8%A7%D8%B3-%DA%A9%DB%92-%D8%B3%D8%B1--%D9%BE%D8%B1-%D9%BE%DB%8C%D8%B4%D8%A7%D8%A8-%DA%A9%D8%B1%D8%AA%D8%A7-%DB%81%DB%92%D8%9F
مولانا طارق جمیل اپنے بیانات میں اکثر ترمذی کی ایک حدیث بیان کرتے ہیں کہ حضرت ابو ہریرہ نے آپﷺ سے پوچھا آپ کو نبوت کب ملی؟ تو آپ نے فرمایا:  کہ ابھی تو زمین و آسمان بھی نہیں تھے  میں تو جب بھی نبی تھا (اللہ کمی بیشی معاف کرے ۔آمین)اور یہ کہ اللہ پاک نے زمین آسمان بننے سے ایک ہزار سال پہلے سورۃ یٰسین کی تلاوت کی تو یہ بھی اس بات کا ثبوت ہے کہ اس وقت بھی آپ ﷺ تھے، اس لیے اللہ نے یٰسین کی تلاوت فرمائی ،وضاحت فرمائیں ۔,سوال میں ترمذی شریف کی جس روایت کا حوالہ دیا گیا ہے، اس سے صر ف اتنی بات معلوم ہو تی ہے کہ حضرت آدم ؑ کی پیدائش کے وقت، بلکہ اس سے قبل آپ ﷺ کی نبوت کا فیصلہ ہو چکا تھا اور علم الٰہی میں آپ نبی تھے، اس سے یہ لازم نہیں آتا کہ آپ ﷺ اس وقت بذات خود بھی موجود تھے ۔,قرآن و حدیث,تحقیق و تخریج حدیث,15730,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/15730/%D8%AD%D8%B6%D9%88%D8%B1-%D8%B9%D9%84%DB%8C%DB%81-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%DA%A9%DB%8C-%D9%86%D8%A8%D9%88%D8%AA-%D8%B3%DB%92-%D9%85%D8%AA%D8%B9%D9%84%D9%82-%D8%A7%DB%8C%DA%A9-%D8%AD%D8%AF%DB%8C%D8%AB-%DA%A9%D8%A7-%D9%85%D8%B7%D9%84%D8%A8
میں نے اکثر علماءکرام سے نبی کریم ﷺکی ایک حدیث سنی ہے جس میں آپﷺ نے ارشاد فرمایا'میں علم کا گھر ، ابوبکرؓ اس کی بنیاد ،عمر فاروقؓ ا س کی دیوار، عثمان غنیؓ اس کی چھت اور علی المرتضیؓ اس کا دروازہ ہیں۔ الفاظ کچھ آگے پیچھے ہو سکتے ہیں، اللہ تبارک  تعالیٰ معاف فرمائے ،لیکن اس کا مفہوم یہی ہے جو بیان کیا ہے ۔حضرت یہ حدیث شریف صحیح ہے ؟اور کس کتاب میں ہے؟,صورتِ مسئولہ میں مذکور حدیث اگر چہ کتب حدیث مثلاً: مرقات  المفاتیح وغیرہ میں موجود ہے، مگر اس کے بارے میں علماء ِکرام نے کلام کیا ہے اور اس کو ضعیف قرار دیا ہے ۔,قرآن و حدیث,تحقیق و تخریج حدیث,15647,0000-00-00,https://www.onlinefatawa.com/view_fatwa_unicode/15647/%D9%85%D8%B4%DB%81%D9%88%D8%B1-%D8%AD%D8%AF%DB%8C%D8%AB-%D9%85%DB%8C%DA%BA-%D8%B9%D9%84%D9%85-%DA%A9%D8%A7-%DA%AF%DA%BE%D8%B1-%DB%81%D9%88%D8%8C-%D8%A7%D8%A8%D9%88%D8%A8%DA%A9%D8%B1%D8%93-%D8%A7%D8%B3-%DA%A9%DB%8C-%D8%A8%D9%86%DB%8C%D8%A7%D8%AF%DB%94%DB%94%DB%94%DB%94%D8%A7%D9%84%D8%AE-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82:
کچھ لوگ سلام کچھ اس طرح کہتے ہیں ۔''السلام علیکم '' ورحمۃ اللہ وبرکاتہ ومغفرتہ وجنت الحلال و دوزخ الحرام '' کیا یہ کسی حدیث سے ثابت ہے ؟  ایک کتاب میں ایک حدیث کا ذکر ہے ،جس میں سلام کے الفاظ ''مغفرتہ ''تک آئے  ہیں اور نیچے ابوداؤد اور مشکوۃ کا حوالہ ہے مزید یہ کہ اس حدیث مبارکہ کا حوالہ نمبر دے دیں ۔جس میں سلام کے الفاظ ومغفرتہ تک آئے ہیں ۔,سلام کے کلمات تو محض ''السلام علیکم ورحمۃاللہ وبرکا تہ ''ہی معروف اور مسنون ہیں ۔البتہ بعض احادیث میں ''ومغفرتہ '' تک کے الفاظ کا ثبوت ملتا ہے ۔جبکہ اس سے زائد اضافہ خلاف سنت ہے ۔اس لیے اس سے احتراز لازم ہے ۔جبکہ ابوداؤد کی مذکور حدیث کے الفاظ یہ ہیں ۔ کما فی سنن أبي داود: عن سهل بن معاذ بن أنس، عن أبيه عن النبي صلى الله عليه وسلم بمعناه، زاد: ثم أتى آخر فقال: السلام عليكم ورحمة الله وبركاته ومغفرته، فقال: «أربعون» و قال ھکذا تکون الفضائل۔(4/ 350),قرآن و حدیث,تحقیق و تخریج حدیث,18100,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/18100/%D8%B3%D9%84%D8%A7%D9%85-%DA%A9%DB%92-%D8%A7%D9%84%D9%81%D8%A7%D8%B8-%DA%A9%DB%81%D8%A7%DA%BA-%D8%AA%DA%A9-%D8%AB%D8%A7%D8%A8%D8%AA-%DB%81%DB%8C%DA%BA%D8%9F%D9%8E
